date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
3/11/22,2022,0,,MIA,CLE,1631.396986,1538.637699,0.752056705,0.247943295,1636.396298,1533.638387,,,,,,,1617.185069,1466.22728,0.807849725,0.192150275,117,105,67,7,37
3/11/22,2022,0,,NOP,CHO,1528.127472,1470.434977,0.712539721,0.287460279,1499.571633,1498.990815,,,,,,,1460.699033,1500.40075,0.580571406,0.419428594,120,142,43,25,34
3/11/22,2022,0,,MEM,NYK,1624.620273,1507.639315,0.777134121,0.222865879,1627.022291,1505.237297,,,,,,,1624.284571,1505.000192,0.776384559,0.223615441,118,114,75,3,39
3/11/22,2022,0,,HOU,DAL,1299.483784,1589.850924,0.250519911,0.749480089,1294.156035,1595.178674,,,,,,,1320.079936,1541.88102,0.323938489,0.676061511,100,113,21,1,11
3/11/22,2022,0,,SAS,UTA,1466.881266,1606.866253,0.442709688,0.557290312,1472.444732,1601.302786,,,,,,,1456.213567,1659.596151,0.361607998,0.638392002,104,102,71,5,38
3/11/22,2022,0,,PHO,TOR,1710.579533,1544.881816,0.821930074,0.178069926,1695.888338,1559.57301,,,,,,,1629.803714,1549.318068,0.733134158,0.266865842,112,117,82,16,49
3/11/22,2022,0,,LAL,WAS,1417.131929,1414.835012,0.64310546,0.35689454,1425.216232,1406.750709,,,,,,,1393.029566,1399.545955,0.6123832,0.3876168,122,109,14,4,9
3/12/22,2022,0,,CHI,CLE,1512.3497,1533.638387,0.611375734,0.388624266,1519.937794,1526.050293,,,,,,,1498.002221,1457.168616,0.749556739,0.250443261,101,91,41,20,31
3/12/22,2022,0,,MIA,MIN,1636.396298,1569.596958,0.723156679,0.276843321,1620.150269,1585.842988,,,,,,,1559.640401,1543.787517,0.652365107,0.347634893,104,113,71,5,38
3/12/22,2022,0,,SAS,IND,1472.444732,1398.174973,0.73168283,0.26831717,1453.720645,1416.89906,,,,,,,1453.73559,1383.115961,0.676925766,0.323074234,108,119,20,2,11
3/12/22,2022,0,,GSW,MIL,1611.751947,1599.656744,0.655944197,0.344055803,1619.489367,1591.919325,,,,,,,1586.032123,1626.239151,0.582434526,0.417565474,122,109,86,6,46
3/12/22,2022,0,,UTA,SAC,1601.302786,1367.13567,0.872541628,0.127458372,1603.260689,1365.177767,,,,,,,1650.438053,1446.431278,0.837597227,0.162402773,134,125,68,1,35
3/12/22,2022,0,,DEN,TOR,1587.662588,1559.57301,0.676414545,0.323585455,1570.12352,1577.112078,,,,,,,1576.716001,1551.914657,0.773644669,0.226355331,115,127,75,13,44
3/12/22,2022,0,,POR,WAS,1379.323643,1406.750709,0.602947925,0.397052075,1386.629171,1399.445182,,,,,,,1209.300375,1394.406757,0.436054447,0.563945553,127,118,1,0,1
3/13/22,2022,0,,BRK,NYK,1484.387675,1505.237297,0.611976079,0.388023921,1488.4679,1501.157072,,,,,,,1502.1679,1504.890368,0.633703096,0.366296904,110,107,52,35,44
3/13/22,2022,0,,DET,LAC,1336.10289,1488.206784,0.425573587,0.574426413,1330.935322,1493.374352,,,,,,,1323.981346,1448.372048,0.466255323,0.533744677,102,106,11,4,8
3/13/22,2022,0,,BOS,DAL,1666.709413,1595.178674,0.728576107,0.271423893,1657.26735,1604.620737,,,,,,,1701.181529,1598.741116,0.764484953,0.235515047,92,95,94,4,49
3/13/22,2022,0,,ORL,PHI,1371.049278,1570.928477,0.36009522,0.63990478,1367.826895,1574.15086,,,,,,,1338.553713,1613.188043,0.266174624,0.733825376,114,116,35,1,18
3/13/22,2022,0,,OKC,MEM,1324.126538,1627.022291,0.237223589,0.762776411,1320.692523,1630.456306,,,,,,,1140.95731,1630.454878,0.096702738,0.903297262,118,125,4,0,2
3/13/22,2022,0,,ATL,IND,1529.623454,1416.89906,0.772861526,0.227138474,1531.793794,1414.728719,,,,,,,1577.96571,1393.727323,0.874485451,0.125514549,131,128,43,8,26
3/13/22,2022,0,,NOP,HOU,1499.571633,1294.156035,0.852973233,0.147026767,1504.102227,1289.625441,,,,,,,1448.493434,1338.935274,0.763617292,0.236382708,130,105,13,5,9
3/13/22,2022,0,,PHO,LAL,1695.888338,1425.216232,0.894141445,0.105858555,1699.371948,1421.732622,,,,,,,1625.856679,1395.140679,0.872998003,0.127001997,140,111,51,4,28
3/14/22,2022,0,,CLE,LAC,1526.050293,1493.374352,0.682166068,0.317833932,1531.64405,1487.780595,,,,,,,1469.885251,1471.154649,0.693650367,0.306349633,120,111,38,26,32
3/14/22,2022,0,,ATL,POR,1531.793794,1386.629171,0.803967916,0.196032084,1534.984318,1383.438648,,,,,,,1585.800541,1222.094438,0.923283453,0.076716547,122,113,10,5,8
3/14/22,2022,0,,PHI,DEN,1574.15086,1570.12352,0.64538847,0.35461153,1565.246471,1579.027909,,,,,,,1612.563634,1567.040546,0.634819388,0.365180612,110,114,83,5,44
3/14/22,2022,0,,OKC,CHO,1320.692523,1498.990815,0.389189308,0.610810692,1309.536241,1510.147097,,,,,,,1117.58613,1516.28996,0.124789525,0.875210475,116,134,1,2,2
3/14/22,2022,0,,SAS,MIN,1453.720645,1585.842988,0.453903503,0.546096497,1444.535891,1595.027741,,,,,,,1435.050069,1573.945746,0.451338108,0.548661892,139,149,51,5,28
3/14/22,2022,0,,UTA,MIL,1603.260689,1591.919325,0.654964203,0.345035797,1592.140894,1603.039119,,,,,,,1612.67768,1624.657828,0.668957274,0.331042726,111,117,89,6,48
3/14/22,2022,0,,GSW,WAS,1619.489367,1399.445182,0.863223145,0.136776855,1622.290531,1396.644017,,,,,,,1587.319943,1387.500071,0.845798295,0.154201705,126,112,43,0,22
3/14/22,2022,0,,SAC,CHI,1365.177767,1519.937794,0.421840122,0.578159878,1376.948855,1508.166706,,,,,,,1440.964888,1524.253524,0.524292364,0.475707636,112,103,43,3,23
3/14/22,2022,0,,LAL,TOR,1421.732622,1577.112078,0.420970718,0.579029282,1412.855008,1585.989693,,,,,,,1389.200576,1546.085866,0.35223266,0.64776734,103,114,35,20,28
3/15/22,2022,0,,ORL,BRK,1367.826895,1488.4679,0.470330104,0.529669896,1341.895334,1514.399462,,,,,,,1335.061537,1570.624856,0.312921703,0.687078297,108,150,28,22,25
3/15/22,2022,0,,IND,MEM,1414.728719,1630.456306,0.339352385,0.660647615,1400.167171,1645.017854,,,,,,,1414.763393,1616.705659,0.357582521,0.642417479,102,135,55,1,28
3/15/22,2022,0,,MIA,DET,1620.150269,1330.935322,0.903828045,0.096171955,1621.384202,1329.701389,,,,,,,1589.249381,1328.188212,0.888487718,0.111512282,105,98,29,1,15
3/15/22,2022,0,,NOP,PHO,1504.102227,1699.371948,0.366231848,0.633768152,1494.534068,1708.940107,,,,,,,1454.800845,1636.977693,0.384215583,0.615784417,115,131,67,13,40
3/16/22,2022,0,,CHO,ATL,1510.147097,1534.984318,0.606511474,0.393488526,1517.850742,1527.280672,,,,,,,1518.523244,1565.575041,0.567626253,0.432373747,116,106,68,71,70
3/16/22,2022,0,,CLE,PHI,1531.64405,1565.246471,0.594407267,0.405592733,1523.703777,1573.186745,,,,,,,1479.133782,1593.516237,0.479921503,0.520078497,114,118,65,22,44
3/16/22,2022,0,,WAS,DEN,1396.644017,1579.027909,0.383613231,0.616386769,1385.681296,1589.990631,,,,,,,1388.116183,1567.758594,0.358438163,0.641561837,109,127,39,2,21
3/16/22,2022,0,,NYK,POR,1501.157072,1383.438648,0.77786851,0.22213149,1509.429962,1375.165757,,,,,,,1500.009769,1187.762612,0.91342246,0.08657754,128,98,3,0,2
3/16/22,2022,0,,BRK,DAL,1514.399462,1604.620737,0.514069002,0.485930998,1509.392469,1609.62773,,,,,,,1505.315543,1607.592382,0.413893743,0.586106257,111,113,72,27,50
3/16/22,2022,0,,HOU,PHO,1289.625441,1708.940107,0.137273436,0.862726564,1286.422277,1712.143271,,,,,,,1340.515467,1642.259697,0.281313891,0.718686109,112,129,41,3,22
3/16/22,2022,0,,MIN,LAL,1595.027741,1412.855008,0.835389612,0.164610388,1599.427314,1408.455435,,,,,,,1581.372833,1391.046705,0.843508032,0.156491968,124,104,43,3,23
3/16/22,2022,0,,SAS,OKC,1444.535891,1309.536241,0.794581586,0.205418414,1446.206858,1307.865275,,,,,,,1443.034725,1141.275602,0.91018342,0.08981658,122,120,1,0,1
3/16/22,2022,0,,UTA,CHI,1592.140894,1508.166706,0.742507151,0.257492849,1598.18484,1502.12276,,,,,,,1666.467625,1522.379733,0.831997614,0.168002386,125,110,83,3,43
3/16/22,2022,0,,SAC,MIL,1376.948855,1603.039119,0.326109612,0.673890388,1371.181981,1608.805993,,,,,,,1446.281799,1636.975696,0.366674993,0.633325007,126,135,65,5,35
3/16/22,2022,0,,GSW,BOS,1622.290531,1657.26735,0.592498449,0.407501551,1600.402429,1679.155453,,,,,,,1583.174122,1695.50441,0.49515599,0.50484401,88,110,93,7,50
3/16/22,2022,0,,LAC,TOR,1487.780595,1585.989693,0.502577293,0.497422707,1482.153098,1591.61719,,,,,,,1470.713405,1539.210545,0.519197601,0.480802399,100,103,52,13,33
3/17/22,2022,0,,ORL,DET,1341.895334,1329.701389,0.656072463,0.343927537,1323.354833,1348.24189,,,,,,,1306.266798,1313.736495,0.622620931,0.377379069,120,134,2,0,1
3/18/22,2022,0,,PHI,DAL,1573.186745,1609.62773,0.590461882,0.409538118,1581.275434,1601.53904,,,,,,,1596.161465,1607.078638,0.612808419,0.387191581,111,101,86,2,44
3/18/22,2022,0,,NYK,WAS,1509.429962,1385.681296,0.783808622,0.216191378,1511.480249,1383.631008,,,,,,,1508.262933,1381.379474,0.78077503,0.21922497,100,97,27,0,14
3/18/22,2022,0,,BRK,POR,1509.392469,1375.165757,0.793854397,0.206145603,1511.836037,1372.722188,,,,,,,1505.525382,1192.430021,0.911784361,0.088215639,128,123,3,7,5
3/18/22,2022,0,,ATL,MEM,1527.280672,1645.017854,0.474496296,0.525503704,1541.634548,1630.663979,,,,,,,1546.991367,1634.255994,0.522108657,0.477891343,120,105,83,34,59
3/18/22,2022,0,,CLE,DEN,1523.703777,1589.990631,0.548365415,0.451634585,1528.620989,1585.073419,,,,,,,1478.383865,1577.162829,0.501891789,0.498108211,119,116,61,32,47
3/18/22,2022,0,,TOR,LAL,1591.61719,1408.455435,0.836171021,0.163828979,1576.401487,1423.671138,,,,,,,1563.928222,1389.690178,0.81684074,0.18315926,123,128,39,6,23
3/18/22,2022,0,,HOU,IND,1286.422277,1400.167171,0.480229821,0.519770179,1281.111116,1405.478332,,,,,,,1338.951764,1374.124668,0.589304291,0.410695709,118,121,6,0,3
3/18/22,2022,0,,MIA,OKC,1621.384202,1307.865275,0.915320931,0.084679069,1622.865014,1306.384462,,,,,,,1614.033291,1147.155699,0.962989605,0.037010395,120,108,4,0,2
3/18/22,2022,0,,SAS,NOP,1446.206858,1494.534068,0.573819639,0.426180361,1418.144722,1522.596205,,,,,,,1429.487679,1476.857723,0.576645872,0.423354128,91,124,31,22,27
3/18/22,2022,0,,UTA,LAC,1598.18484,1482.153098,0.77618632,0.22381368,1606.327044,1474.010894,,,,,,,1625.919109,1470.714057,0.840987301,0.159012699,121,92,69,2,36
3/18/22,2022,0,,SAC,BOS,1371.181981,1679.155453,0.231975203,0.768024797,1362.696223,1687.641211,,,,,,,1437.231679,1706.42035,0.266096441,0.733903559,97,126,74,5,40
3/18/22,2022,0,,PHO,CHI,1712.143271,1502.12276,0.856266592,0.143733408,1716.809899,1497.456132,,,,,,,1634.523253,1517.231581,0.776309928,0.223690072,129,102,78,5,42
3/19/22,2022,0,,MIN,MIL,1599.427314,1608.805993,0.62753544,0.37246456,1610.407146,1597.82616,,,,,,,1598.852527,1666.72794,0.558950757,0.441049243,138,119,92,8,50
3/19/22,2022,0,,CHO,DAL,1517.850742,1601.53904,0.523457193,0.476542807,1533.795173,1585.594609,,,,,,,1520.60501,1592.085077,0.607863601,0.392136399,129,108,72,16,44
3/19/22,2022,0,,CLE,DET,1528.620989,1348.24189,0.833964863,0.166035137,1530.33636,1346.526518,,,,,,,1486.029076,1344.505363,0.758725722,0.241274278,113,109,18,12,15
3/19/22,2022,0,,WAS,LAL,1383.631008,1423.671138,0.585442615,0.414557385,1390.814235,1416.487911,,,,,,,1369.972237,1392.996676,0.600039121,0.399960879,127,119,10,2,6
3/20/22,2022,0,,HOU,MEM,1281.111116,1630.663979,0.192081449,0.807918551,1275.147723,1636.627371,,,,,,,1334.416928,1612.907383,0.260114263,0.739885737,98,122,34,0,17
3/20/22,2022,0,,IND,POR,1405.478332,1372.722188,0.682266159,0.317733841,1418.342442,1359.858078,,,,,,,1358.912475,1128.00424,0.86862057,0.13137943,129,98,0,0,0
3/20/22,2022,0,,SAC,PHO,1362.696223,1716.809899,0.188040071,0.811959929,1360.948915,1718.557207,,,,,,,1437.217307,1640.770809,0.350513644,0.649486356,124,127,64,3,34
3/20/22,2022,0,,ORL,OKC,1323.354833,1306.384462,0.662249649,0.337750351,1327.701811,1302.037484,,,,,,,1319.880339,1146.522848,0.823699038,0.176300962,90,85,0,0,0
3/20/22,2022,0,,ATL,NOP,1541.634548,1522.596205,0.664907158,0.335092842,1531.291135,1532.939618,,,,,,,1556.543099,1503.490553,0.715062276,0.284937724,112,117,63,39,51
3/20/22,2022,0,,NYK,UTA,1511.480249,1606.327044,0.507415515,0.492584485,1497.76055,1620.046743,,,,,,,1505.809793,1579.455834,0.544359048,0.455640952,93,108,68,2,35
3/20/22,2022,0,,DEN,BOS,1585.073419,1687.641211,0.496304717,0.503695283,1568.847542,1703.867088,,,,,,,1580.172943,1713.442916,0.505144638,0.494855362,104,124,93,16,55
3/20/22,2022,0,,GSW,SAS,1600.402429,1418.144722,0.835456866,0.164543134,1589.973996,1428.573155,,,,,,,1511.310196,1429.910686,0.741434462,0.258565538,108,110,38,1,20
3/20/22,2022,0,,PHI,TOR,1581.275434,1576.401487,0.64650303,0.35349697,1571.342718,1586.334202,,,,,,,1598.032968,1483.460051,0.769073815,0.230926185,88,93,67,7,37
3/21/22,2022,0,,CHO,NOP,1533.795173,1532.939618,0.64119884,0.35880116,1537.507487,1529.227304,,,,,,,1531.298864,1507.712605,0.726670877,0.273329123,106,103,59,32,46
3/21/22,2022,0,,DET,POR,1346.526518,1359.858078,0.62220165,0.37779835,1338.070132,1368.314464,,,,,,,1326.205366,1021.952536,0.931058283,0.068941717,115,119,0,0,0
3/21/22,2022,0,,CLE,LAL,1530.33636,1416.487911,0.773995408,0.226004592,1509.772896,1437.051376,,,,,,,1485.371038,1388.934456,0.756082087,0.243917913,120,131,25,16,21
3/21/22,2022,0,,BRK,UTA,1511.836037,1620.046743,0.488186044,0.511813956,1521.191324,1610.691456,,,,,,,1505.6015,1622.550669,0.531466489,0.468533511,114,106,74,42,58
3/21/22,2022,0,,PHI,MIA,1571.342718,1622.865014,0.56931578,0.43068422,1578.318666,1615.889066,,,,,,,1549.139456,1621.321307,0.471541207,0.528458793,113,106,81,5,43
3/21/22,2022,0,,OKC,BOS,1302.037484,1703.867088,0.149634466,0.850365534,1299.691034,1706.213538,,,,,,,1140.336603,1655.09476,0.083965528,0.916034472,123,132,5,1,3
3/21/22,2022,0,,CHI,TOR,1497.456132,1586.334202,0.516000279,0.483999721,1509.796438,1573.993897,,,,,,,1521.262525,1485.805781,0.731846219,0.268153781,113,99,52,19,36
3/21/22,2022,0,,HOU,WAS,1275.147723,1390.814235,0.477469346,0.522530654,1291.266551,1374.695408,,,,,,,1330.554722,1389.016153,0.493378712,0.506621288,115,97,6,0,3
3/21/22,2022,0,,DAL,MIN,1585.594609,1610.407146,0.606545383,0.393454617,1589.181119,1606.820636,,,,,,,1583.154622,1591.5727,0.622938404,0.377061596,110,108,82,6,44
3/22/22,2022,0,,ORL,GSW,1327.701811,1589.973996,0.282090863,0.717909137,1338.137147,1579.53866,,,,,,,1319.145223,1514.809089,0.376492386,0.623507614,94,90,18,0,9
3/22/22,2022,0,,NYK,ATL,1497.76055,1531.291135,0.594506959,0.405493041,1488.049858,1541.001828,,,,,,,1479.651294,1567.8483,0.512793355,0.487206645,111,117,60,27,44
3/22/22,2022,0,,MIL,CHI,1597.82616,1509.796438,0.746945263,0.253054737,1606.976026,1500.646572,,,,,,,1618.634993,1513.648972,0.805986513,0.194013487,126,98,75,6,41
3/22/22,2022,0,,DEN,LAC,1568.847542,1474.010894,0.754279801,0.245720199,1573.794906,1469.06353,,,,,,,1569.209693,1463.86303,0.805203068,0.194796932,127,115,57,4,31
3/23/22,2022,0,,IND,SAC,1418.342442,1360.948915,0.712187086,0.287812914,1411.755906,1367.535451,,,,,,,1367.758458,1361.84474,0.660985158,0.339014842,109,110,7,0,4
3/23/22,2022,0,,CHO,NYK,1537.507487,1488.049858,0.702733205,0.297266795,1516.015308,1509.542037,,,,,,,1532.186935,1374.448758,0.853314184,0.146685816,106,121,30,8,19
3/23/22,2022,0,,DET,ATL,1338.070132,1541.001828,0.356056291,0.643943709,1361.855308,1517.216652,,,,,,,1331.64728,1570.191174,0.375443099,0.624556901,122,101,27,24,26
3/23/22,2022,0,,BOS,UTA,1706.213538,1610.691456,0.755010366,0.244989634,1715.025875,1601.87912,,,,,,,1710.675814,1655.599802,0.690500001,0.309499999,125,97,97,10,54
3/23/22,2022,0,,MIA,GSW,1615.889066,1579.53866,0.686734361,0.313265639,1596.061104,1599.366623,,,,,,,1611.58758,1402.352043,0.877908998,0.122091002,104,118,50,0,25
3/23/22,2022,0,,MEM,BRK,1636.627371,1521.191324,0.775590049,0.224409951,1641.082159,1516.736537,,,,,,,1618.99609,1568.302586,0.700915236,0.299084764,132,120,84,34,59
3/23/22,2022,0,,OKC,ORL,1299.691034,1338.137147,0.587667841,0.412332159,1310.740536,1327.087645,,,,,,,1147.282915,1315.973924,0.481278422,0.518721578,118,102,0,0,0
3/23/22,2022,0,,MIN,PHO,1606.820636,1718.557207,0.483116139,0.516883861,1597.502982,1727.874861,,,,,,,1589.189601,1651.225785,0.559746227,0.440253773,116,125,90,7,49
3/23/22,2022,0,,DAL,HOU,1589.181119,1291.266551,0.9080939,0.0919061,1591.385195,1289.062475,,,,,,,1501.08841,1338.850941,0.816784482,0.183215518,110,91,19,0,10
3/23/22,2022,0,,LAL,PHI,1437.051376,1578.318666,0.44088931,0.55911069,1431.044285,1584.325756,,,,,,,1270.124835,1576.768213,0.229713652,0.770286348,121,126,17,3,10
3/23/22,2022,0,,POR,SAS,1368.314464,1428.573155,0.556944209,0.443055791,1338.974457,1457.913162,,,,,,,1055.203623,1441.613439,0.14953134,0.85046866,96,133,0,0,0
3/24/22,2022,0,,TOR,CLE,1573.993897,1509.772896,0.720175451,0.279824549,1580.054882,1503.71191,,,,,,,1544.910291,1475.566414,0.718015574,0.281984426,117,104,55,51,53
3/24/22,2022,0,,MIL,WAS,1606.976026,1374.695408,0.871329014,0.128670986,1609.341667,1372.329766,,,,,,,1550.333323,1379.170663,0.829514423,0.170485577,114,102,34,1,18
3/24/22,2022,0,,NOP,CHI,1529.227304,1500.646572,0.677033071,0.322966929,1537.806145,1492.067732,,,,,,,1524.938378,1494.287163,0.671836737,0.328163263,126,109,55,13,34
3/24/22,2022,0,,MEM,IND,1641.082159,1411.755906,0.869410241,0.130589759,1645.602041,1407.236023,,,,,,,1561.440511,1328.600899,0.8695681,0.1304319,133,103,25,0,13
3/24/22,2022,0,,DEN,PHO,1573.794906,1727.874861,0.422795198,0.577204802,1565.383681,1736.286086,,,,,,,1573.806185,1665.36291,0.637187304,0.362812696,130,140,89,8,49
3/25/22,2022,0,,CHO,UTA,1516.015308,1601.87912,0.520332391,0.479667609,1523.350631,1594.543796,,,,,,,1520.222293,1647.404167,0.465393406,0.534606594,107,101,80,18,49
3/25/22,2022,0,,DET,WAS,1361.855308,1372.329766,0.626059903,0.373940097,1354.315156,1379.869917,,,,,,,1347.590604,1355.772887,0.69169619,0.30830381,97,100,6,0,3
3/25/22,2022,0,,ATL,GSW,1517.216652,1599.366623,0.525665679,0.474334321,1527.515718,1589.067557,,,,,,,1553.817218,1551.731653,0.644575727,0.355424273,121,110,71,17,44
3/25/22,2022,0,,MIN,DAL,1597.502982,1591.385195,0.648137658,0.351862342,1608.496156,1580.392021,,,,,,,1586.539733,1541.039825,0.704074497,0.295925503,116,95,75,1,38
3/25/22,2022,0,,MIA,NYK,1596.061104,1509.542037,0.745298029,0.254701971,1580.153925,1525.449216,,,,,,,1583.167464,1499.165407,0.73838076,0.26161924,103,111,67,2,35
3/25/22,2022,0,,POR,HOU,1338.974457,1289.062475,0.703279283,0.296720717,1313.709575,1314.327357,,,,,,,980.3242912,1335.622878,0.189653087,0.810346913,106,125,0,0,0
3/25/22,2022,0,,LAC,PHI,1469.06353,1584.325756,0.478050008,0.521949992,1450.954385,1602.434902,,,,,,,1451.028868,1620.573229,0.386501456,0.613498544,97,122,63,9,36
3/26/22,2022,0,,NOP,SAS,1537.806145,1457.913162,0.737989931,0.262010069,1526.902281,1468.817026,,,,,,,1540.353754,1449.951038,0.754674119,0.245325881,103,107,48,17,33
3/26/22,2022,0,,ORL,SAC,1327.087645,1367.535451,0.584872941,0.415127059,1319.319661,1375.303435,,,,,,,1317.947891,1363.915934,0.565517659,0.434482341,110,114,4,0,2
3/26/22,2022,0,,TOR,IND,1580.054882,1407.236023,0.827850828,0.172149172,1587.691661,1399.599245,,,,,,,1564.610436,1353.223499,0.856905996,0.143094004,131,91,30,3,17
3/26/22,2022,0,,MIA,BRK,1580.153925,1516.736537,0.719242265,0.280757735,1557.874232,1539.01623,,,,,,,1603.916061,1570.357108,0.619859344,0.380140656,95,110,82,25,54
3/26/22,2022,0,,CLE,CHI,1503.71191,1492.067732,0.655358022,0.344641978,1494.609472,1501.170171,,,,,,,1471.215957,1486.00595,0.62392324,0.37607676,94,98,42,82,62
3/26/22,2022,0,,MEM,MIL,1645.602041,1609.341667,0.686622855,0.313377145,1656.437011,1598.506698,,,,,,,1603.164578,1588.238842,0.656750418,0.343249582,127,102,84,6,45
3/26/22,2022,0,,DEN,OKC,1565.383681,1310.740536,0.885084907,0.114915093,1566.768112,1309.356105,,,,,,,1605.181554,1151.976809,0.968517521,0.031482479,113,107,4,0,2
3/26/22,2022,0,,POR,HOU,1313.709575,1314.327357,0.639245299,0.360754701,1293.365441,1334.671491,,,,,,,1161.811466,1349.543429,0.367012164,0.632987836,98,115,0,0,0
3/27/22,2022,0,,DET,NYK,1354.315156,1525.449216,0.399036679,0.600963321,1350.666603,1529.097769,,,,,,,1335.131848,1518.750779,0.393038238,0.606961762,102,104,21,0,11
3/27/22,2022,0,,PHO,PHI,1736.286086,1602.434902,0.79350041,0.20649959,1739.896544,1598.824444,,,,,,,1668.413119,1646.729419,0.669037667,0.330962333,114,104,95,6,51
3/27/22,2022,0,,BOS,MIN,1715.025875,1608.496156,0.766540806,0.233459194,1722.042405,1601.479626,,,,,,,1676.22709,1611.486484,0.719787323,0.280212677,134,112,93,8,51
3/27/22,2022,0,,WAS,GSW,1379.869917,1589.067557,0.347829834,0.652170166,1392.845994,1576.09148,,,,,,,1373.939493,1547.273427,0.386907675,0.613092325,123,115,32,1,17
3/27/22,2022,0,,NOP,LAL,1526.902281,1431.044285,0.755367861,0.244632139,1530.742719,1427.203847,,,,,,,1537.395443,1384.655295,0.769038267,0.230961733,116,108,33,22,28
3/27/22,2022,0,,DAL,UTA,1580.392021,1594.543796,0.621091133,0.378908867,1589.512455,1585.423362,,,,,,,1578.738209,1640.510612,0.549721204,0.450278796,114,100,87,1,44
3/27/22,2022,0,,BRK,CHO,1539.01623,1523.350631,0.660567611,0.339432389,1524.845249,1537.521612,,,,,,,1587.305963,1531.142872,0.638948912,0.361051088,110,119,73,87,80
3/28/22,2022,0,,CLE,ORL,1494.609472,1319.319661,0.829868493,0.170131507,1496.765752,1317.163381,,,,,,,1467.619743,1324.857834,0.805147429,0.194852571,107,101,13,27,20
3/28/22,2022,0,,CHO,DEN,1537.521612,1566.768112,0.600437867,0.399562133,1529.471153,1574.818571,,,,,,,1540.500363,1572.319274,0.536950266,0.463049734,109,113,72,47,60
3/28/22,2022,0,,IND,ATL,1399.599245,1527.515718,0.459911201,0.540088799,1390.84144,1536.273523,,,,,,,1313.919704,1557.87881,0.302070124,0.697929876,123,132,22,26,24
3/28/22,2022,0,,NYK,CHI,1529.097769,1501.170171,0.676210422,0.323789578,1533.231928,1497.036012,,,,,,,1515.842589,1509.897366,0.573856484,0.426143516,109,104,56,3,30
3/28/22,2022,0,,MIA,SAC,1557.874232,1375.303435,0.835704475,0.164295525,1562.716654,1370.461013,,,,,,,1593.883162,1366.731567,0.863631426,0.136368574,123,100,39,0,20
3/28/22,2022,0,,TOR,BOS,1587.691661,1722.042405,0.450725755,0.549274245,1594.006768,1715.727298,,,,,,,1574.826007,1464.704567,0.811407729,0.188592271,115,112,58,8,33
3/28/22,2022,0,,HOU,SAS,1334.671491,1468.817026,0.451018224,0.548981776,1329.762643,1473.725874,,,,,,,1318.856373,1461.268238,0.415775477,0.584224523,120,123,11,3,7
3/28/22,2022,0,,MEM,GSW,1656.437011,1576.09148,0.738493339,0.261506661,1665.943275,1566.585216,,,,,,,1617.63148,1441.534322,0.864104325,0.135895675,123,95,61,1,31
3/28/22,2022,0,,POR,OKC,1293.365441,1309.356105,0.618596802,0.381403198,1285.950421,1316.771125,,,,,,,865.2450832,981.1971246,0.475677174,0.524322826,131,134,0,0,0
3/29/22,2022,0,,WAS,CHI,1392.845994,1497.036012,0.493970373,0.506029627,1380.781412,1509.100594,,,,,,,1382.076347,1487.315417,0.549945517,0.450054483,94,107,25,5,15
3/29/22,2022,0,,PHI,MIL,1598.824444,1598.506698,0.640486282,0.359513718,1592.094883,1605.236259,,,,,,,1645.569391,1605.278008,0.672912023,0.327087977,116,118,90,8,49
3/29/22,2022,0,,BRK,DET,1524.845249,1350.666603,0.828963502,0.171036498,1527.205356,1348.306496,,,,,,,1595.022383,1332.598637,0.887083194,0.112916806,130,123,31,9,20
3/29/22,2022,0,,DAL,LAL,1589.512455,1427.203847,0.81905672,0.18094328,1594.068167,1422.648136,,,,,,,1601.400663,1392.813199,0.854349161,0.145650839,128,110,46,3,25
3/29/22,2022,0,,LAC,UTA,1450.954385,1585.423362,0.450557263,0.549442737,1459.692729,1576.685017,,,,,,,1508.894296,1584.026498,0.53849207,0.46150793,121,115,69,8,39
3/30/22,2022,0,,IND,DEN,1390.84144,1574.818571,0.381446938,0.618553062,1384.827425,1580.832586,,,,,,,1395.33442,1569.77678,0.396102444,0.603897556,118,125,41,1,21
3/30/22,2022,0,,WAS,ORL,1380.781412,1317.163381,0.719475437,0.280524563,1388.048184,1309.896608,,,,,,,1377.166656,1307.316413,0.663726703,0.336273297,127,110,4,0,2
3/30/22,2022,0,,CLE,DAL,1496.765752,1594.068167,0.503882059,0.496117941,1487.596159,1603.237759,,,,,,,1468.944458,1606.841325,0.518413578,0.481586422,112,120,65,48,57
3/30/22,2022,0,,NYK,CHO,1533.231928,1529.471153,0.645037209,0.354962791,1517.740528,1544.962553,,,,,,,1522.517222,1522.385865,0.634619898,0.365380102,114,125,60,26,43
3/30/22,2022,0,,TOR,MIN,1594.006768,1601.479626,0.630096085,0.369903915,1606.452581,1589.033813,,,,,,,1579.327412,1605.326564,0.601006733,0.398993267,125,102,83,5,44
3/30/22,2022,0,,BOS,MIA,1715.727298,1562.716654,0.810988551,0.189011449,1697.263668,1581.180284,,,,,,,1613.275613,1610.182823,0.640659167,0.359340833,98,106,88,15,52
